/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/cup/udhaya_cup_1/39.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/87.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/party/udhaya_party_1/110.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/105.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/talk/hariharan_talk_1/60.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/86.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/doctor/udhaya_doctor_1/57.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/68.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/dog/hariharan_dog_1/108.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cup/udhaya_cup_1/62.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earth/udhaya_earth_1/94.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/108.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/below/hariharan_below_1/72.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coffee/udhaya_coffee_1/63.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lorry/hariharan_lorry_1/57.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/key/hariharan_key_1/88.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coffee/hariharan_coffee_1/90.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/fish/udhaya_fish_1/57.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/bowl/hariharan_bowl_1/104.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dog/udhaya_dog_1/40.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/garden/hariharan_garden_1/129.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earth/hariharan_earth_1/119.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/shoot/udhaya_shoot_1/34.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/teacher/hariharan_teacher_1/76.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/73.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/57.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cup/udhaya_cup_1/63.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dustbin/udhaya_dustbin_1/95.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/76.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/fish/udhaya_fish_1/48.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/49.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/above/udhaya_above_1/51.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/75.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/talk/hariharan_talk_1/91.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cup/udhaya_cup_1/64.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coffee/hariharan_coffee_1/33.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/dog/hariharan_dog_1/41.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/mirror/hariharan_mirror_1/61.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/tubelight/udhaya_tubelight_1/109.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/59.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/conductor/udhaya_conductor_1/58.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/below/hariharan_below_1/90.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/43.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/hairband/hariharan_hairband_1/99.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/47.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coffee/hariharan_coffee_1/52.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/tubelight/udhaya_tubelight_1/97.npy,right hand above
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/shoot/hariharan_shoot_1/87.npy,right hand above
